artist,album,release_id,master_id,year,country,released,formats,labels,catalog_numbers,barcodes,genres,styles,discogs_url,tracks
Dreamcatcher (13),Dystopia : Lose Myself,15815679,1793891,2020,South Korea,2020-08-17,CD (Mini-Album),Dreamcatcher Company; Genie Music (2),KTMCD1071; KTMCD1071,8809314514188,Rock; Pop,K-Rock; K-pop,https://www.discogs.com/release/15815679,"[{""position"": ""1"", ""title"": ""Intro"", ""duration"": ""1:42"", ""type"": ""track""}, {""position"": ""2"", ""title"": ""Boca"", ""duration"": ""3:12"", ""type"": ""track""}, {""position"": ""3"", ""title"": ""Break The Wall"", ""duration"": ""3:49"", ""type"": ""track""}, {""position"": ""4"", ""title"": ""Can't Get You Out Of My Mind"", ""duration"": ""3:45"", ""type"": ""track""}, {""position"": ""5"", ""title"": ""Dear"", ""duration"": ""3:51"", ""type"": ""track""}, {""position"": ""6"", ""title"": ""Boca (Inst.)"", ""duration"": ""3:10"", ""type"": ""track""}]"
Dreamcatcher (13),Dystopia : Lose Myself,15815680,1793891,2020,South Korea,2020-08-17,CD (Mini-Album),Dreamcatcher Company; Genie Music (2),KTMCD1071; KTMCD1071,8809314514188,Rock; Pop,K-Rock; K-pop,https://www.discogs.com/release/15815680,"[{""position"": ""1"", ""title"": ""Intro"", ""duration"": ""1:42"", ""type"": ""track""}, {""position"": ""2"", ""title"": ""Boca"", ""duration"": ""3:12"", ""type"": ""track""}, {""position"": ""3"", ""title"": ""Break The Wall"", ""duration"": ""3:49"", ""type"": ""track""}, {""position"": ""4"", ""title"": ""Can't Get You Out Of My Mind"", ""duration"": ""3:45"", ""type"": ""track""}, {""position"": ""5"", ""title"": ""Dear"", ""duration"": ""3:51"", ""type"": ""track""}, {""position"": ""6"", ""title"": ""Boca (Inst.)"", ""duration"": ""3:10"", ""type"": ""track""}]"
Dreamcatcher (13),Dystopia : Lose Myself,15815318,1793891,2020,South Korea,2020-08-17,"CD (Mini-Album, Limited Edition)",Dreamcatcher Company; Genie Music (2),KTMCD1071; KTMCD1071,8809314514188,Rock; Pop,K-Rock; K-pop,https://www.discogs.com/release/15815318,"[{""position"": ""1"", ""title"": ""Intro"", ""duration"": ""1:42"", ""type"": ""track""}, {""position"": ""2"", ""title"": ""Boca"", ""duration"": ""3:12"", ""type"": ""track""}, {""position"": ""3"", ""title"": ""Break The Wall"", ""duration"": ""3:49"", ""type"": ""track""}, {""position"": ""4"", ""title"": ""Can't Get You Out Of My Mind"", ""duration"": ""3:45"", ""type"": ""track""}, {""position"": ""5"", ""title"": ""Dear"", ""duration"": ""3:51"", ""type"": ""track""}, {""position"": ""6"", ""title"": ""Boca (Inst.)"", ""duration"": ""3:10"", ""type"": ""track""}]"
Dreamcatcher (13),Dystopia : Road To Utopia,17261359,1959379,2021,South Korea,2021-01-26,CD (Mini-Album),Dreamcatcher Company; Genie Music (2),KTMCD1089; KTMCD1089,8809314514362,Rock; Pop,K-pop; K-Rock,https://www.discogs.com/release/17261359,"[{""position"": ""1"", ""title"": ""Intro"", ""duration"": ""1:33"", ""type"": ""track""}, {""position"": ""2"", ""title"": ""Odd Eye"", ""duration"": ""3:06"", ""type"": ""track""}, {""position"": ""3"", ""title"": ""바람아 (Wind Blows)"", ""duration"": ""3:19"", ""type"": ""track""}, {""position"": ""4"", ""title"": ""Poison Love"", ""duration"": ""3:59"", ""type"": ""track""}, {""position"": ""5"", ""title"": ""4 Memory"", ""duration"": ""3:10"", ""type"": ""track""}, {""position"": ""6"", ""title"": ""시간의 틈 (New Days)"", ""duration"": ""3:33"", ""type"": ""track""}, {""position"": ""7"", ""title"": ""Odd Eye (Inst.)"", ""duration"": ""3:04"", ""type"": ""track""}]"
Dreamcatcher (13),Dystopia : Road To Utopia,17258941,1959379,2021,South Korea,2021-01-26,CD (Mini-Album),Dreamcatcher Company; Genie Music (2),KTMCD1089; KTMCD1089,8809314514362,Rock; Pop,K-pop; K-Rock,https://www.discogs.com/release/17258941,"[{""position"": ""1"", ""title"": ""Intro"", ""duration"": ""1:33"", ""type"": ""track""}, {""position"": ""2"", ""title"": ""Odd Eye"", ""duration"": ""3:06"", ""type"": ""track""}, {""position"": ""3"", ""title"": ""바람아 (Wind Blows)"", ""duration"": ""3:19"", ""type"": ""track""}, {""position"": ""4"", ""title"": ""Poison Love"", ""duration"": ""3:59"", ""type"": ""track""}, {""position"": ""5"", ""title"": ""4 Memory"", ""duration"": ""3:10"", ""type"": ""track""}, {""position"": ""6"", ""title"": ""시간의 틈 (New Days)"", ""duration"": ""3:33"", ""type"": ""track""}, {""position"": ""7"", ""title"": ""Odd Eye (Inst.)"", ""duration"": ""3:04"", ""type"": ""track""}]"
Dreamcatcher (13),Dystopia : Road To Utopia,17261362,1959379,2021,South Korea,2021-01-26,"CD (Mini-Album, Limited Edition)",Dreamcatcher Company; Genie Music (2),KTMCD1088; KTMCD1088,8809314514355,Rock; Pop,K-pop; K-Rock,https://www.discogs.com/release/17261362,"[{""position"": ""1"", ""title"": ""Intro"", ""duration"": ""1:33"", ""type"": ""track""}, {""position"": ""2"", ""title"": ""Odd Eye"", ""duration"": ""3:06"", ""type"": ""track""}, {""position"": ""3"", ""title"": ""바람아 (Wind Blows)"", ""duration"": ""3:19"", ""type"": ""track""}, {""position"": ""4"", ""title"": ""Poison Love"", ""duration"": ""3:59"", ""type"": ""track""}, {""position"": ""5"", ""title"": ""4 Memory"", ""duration"": ""3:10"", ""type"": ""track""}, {""position"": ""6"", ""title"": ""시간의 틈 (New Days)"", ""duration"": ""3:33"", ""type"": ""track""}, {""position"": ""7"", ""title"": ""Odd Eye (Inst.)"", ""duration"": ""3:04"", ""type"": ""track""}]"
Dreamcatcher (13),Dystopia : Road To Utopia,17261356,1959379,2021,South Korea,2021-01-26,CD (Mini-Album),Dreamcatcher Company; Genie Music (2),KTMCD1089; KTMCD1089,8809314514362,Rock; Pop,K-pop; K-Rock,https://www.discogs.com/release/17261356,"[{""position"": ""1"", ""title"": ""Intro"", ""duration"": ""1:33"", ""type"": ""track""}, {""position"": ""2"", ""title"": ""Odd Eye"", ""duration"": ""3:06"", ""type"": ""track""}, {""position"": ""3"", ""title"": ""바람아 (Wind Blows)"", ""duration"": ""3:19"", ""type"": ""track""}, {""position"": ""4"", ""title"": ""Poison Love"", ""duration"": ""3:59"", ""type"": ""track""}, {""position"": ""5"", ""title"": ""4 Memory"", ""duration"": ""3:10"", ""type"": ""track""}, {""position"": ""6"", ""title"": ""시간의 틈 (New Days)"", ""duration"": ""3:33"", ""type"": ""track""}, {""position"": ""7"", ""title"": ""Odd Eye (Inst.)"", ""duration"": ""3:04"", ""type"": ""track""}]"
Dreamcatcher (13),Summer Holiday,19773913,2247922,2021,South Korea,2021-07-30,"CD (Mini-Album, Limited Edition)",Dreamcatcher Company; Sony Music; Dreamcatcher Company; Sony Music,S91222C; S91222C; 19439933432; 19439933432,8803581202229,Rock; Pop,Pop Rock; K-Rock; K-pop,https://www.discogs.com/release/19773913,"[{""position"": ""1"", ""title"": ""Intro"", ""duration"": ""1:15"", ""type"": ""track""}, {""position"": ""2"", ""title"": ""Because"", ""duration"": ""3:11"", ""type"": ""track""}, {""position"": ""3"", ""title"": ""Airplane"", ""duration"": ""3:00"", ""type"": ""track""}, {""position"": ""4"", ""title"": ""Whistle"", ""duration"": ""3:29"", ""type"": ""track""}, {""position"": ""5"", ""title"": ""Alldaylong"", ""duration"": ""3:37"", ""type"": ""track""}, {""position"": ""6"", ""title"": ""해바라기의 마음 (A Heart of Sunflower)"", ""duration"": ""4:17"", ""type"": ""track""}]"
Dreamcatcher (13),Summer Holiday,19784134,2247922,2021,South Korea,2021-07-30,CD (Mini-Album),Dreamcatcher Company; Sony Music; Dreamcatcher Company; Sony Music,S91220C; S91220C; 19439930432; 19439930432,8803581202205,Pop,K-pop,https://www.discogs.com/release/19784134,"[{""position"": ""1"", ""title"": ""Intro"", ""duration"": ""1:15"", ""type"": ""track""}, {""position"": ""2"", ""title"": ""Because"", ""duration"": ""3:11"", ""type"": ""track""}, {""position"": ""3"", ""title"": ""Airplane"", ""duration"": ""3:00"", ""type"": ""track""}, {""position"": ""4"", ""title"": ""Whistle"", ""duration"": ""3:29"", ""type"": ""track""}, {""position"": ""5"", ""title"": ""Alldaylong"", ""duration"": ""3:37"", ""type"": ""track""}, {""position"": ""6"", ""title"": ""해바라기의 마음 (A Heart of Sunflower)"", ""duration"": ""4:17"", ""type"": ""track""}]"
Dreamcatcher (13),Summer Holiday,19784128,2247922,2021,South Korea,2021-07-30,CD (Mini-Album),Dreamcatcher Company; Sony Music; Dreamcatcher Company; Sony Music,S91220C; S91220C; 19439930432; 19439930432,8803581202205,Pop,K-pop,https://www.discogs.com/release/19784128,"[{""position"": ""1"", ""title"": ""Intro"", ""duration"": ""1:15"", ""type"": ""track""}, {""position"": ""2"", ""title"": ""Because"", ""duration"": ""3:11"", ""type"": ""track""}, {""position"": ""3"", ""title"": ""Airplane"", ""duration"": ""3:00"", ""type"": ""track""}, {""position"": ""4"", ""title"": ""Whistle"", ""duration"": ""3:29"", ""type"": ""track""}, {""position"": ""5"", ""title"": ""Alldaylong"", ""duration"": ""3:37"", ""type"": ""track""}, {""position"": ""6"", ""title"": ""해바라기의 마음 (A Heart of Sunflower)"", ""duration"": ""4:17"", ""type"": ""track""}]"
Dreamcatcher (13),Summer Holiday,19784131,2247922,2021,South Korea,2021-07-30,CD (Mini-Album),Dreamcatcher Company; Sony Music; Dreamcatcher Company; Sony Music,S91220C; S91220C; 19439930432; 19439930432,8803581202205,Pop,K-pop,https://www.discogs.com/release/19784131,"[{""position"": ""1"", ""title"": ""Intro"", ""duration"": ""1:15"", ""type"": ""track""}, {""position"": ""2"", ""title"": ""Because"", ""duration"": ""3:11"", ""type"": ""track""}, {""position"": ""3"", ""title"": ""Airplane"", ""duration"": ""3:00"", ""type"": ""track""}, {""position"": ""4"", ""title"": ""Whistle"", ""duration"": ""3:29"", ""type"": ""track""}, {""position"": ""5"", ""title"": ""Alldaylong"", ""duration"": ""3:37"", ""type"": ""track""}, {""position"": ""6"", ""title"": ""해바라기의 마음 (A Heart of Sunflower)"", ""duration"": ""4:17"", ""type"": ""track""}]"
Dreamcatcher (13),Apocalypse : Save Us,23001059,2607905,2022,South Korea,2022-04-12,"CD (Album, Stereo)",Dreamcatcher Company; Sony Music; Dreamcatcher Company; Sony Music,S91242C; S91242C; 19658710062; 19658710062,8803581202427,Rock; Pop,K-pop; K-Rock,https://www.discogs.com/release/23001059,"[{""position"": ""1"", ""title"": ""Intro : Save Us"", ""duration"": ""1:01"", ""type"": ""track""}, {""position"": ""2"", ""title"": ""Locked Inside A Door"", ""duration"": ""3:07"", ""type"": ""track""}, {""position"": ""3"", ""title"": ""Maison"", ""duration"": ""3:06"", ""type"": ""track""}, {""position"": ""4"", ""title"": ""Starlight"", ""duration"": ""3:19"", ""type"": ""track""}, {""position"": ""5"", ""title"": ""Together"", ""duration"": ""3:44"", ""type"": ""track""}, {""position"": ""6"", ""title"": ""널 위해 (Always)"", ""duration"": ""4:30"", ""type"": ""track""}, {""position"": ""7"", ""title"": ""Skit : The Seven Doors"", ""duration"": ""1:46"", ""type"": ""track""}, {""position"": ""8"", ""title"": ""Cherry (Real Miracle)"", ""duration"": ""3:15"", ""type"": ""track""}, {""position"": ""9"", ""title"": ""No Dot"", ""duration"": ""3:20"", ""type"": ""track""}, {""position"": ""10"", ""title"": ""황흘경 (极夜)"", ""duration"": ""3:33"", ""type"": ""track""}, {""position"": ""11"", ""title"": ""한겨울 (寒冬)"", ""duration"": ""3:52"", ""type"": ""track""}, {""position"": ""12"", ""title"": ""For"", ""duration"": ""3:45"", ""type"": ""track""}, {""position"": ""13"", ""title"": ""Beauty Full"", ""duration"": ""3:04"", ""type"": ""track""}, {""position"": ""14"", ""title"": ""Playground"", ""duration"": ""3:01"", ""type"": ""track""}]"
Dreamcatcher (13),Apocalypse : Save Us,23001062,2607905,2022,South Korea,2022-04-12,CD (Album),Dreamcatcher Company; Sony Music; Dreamcatcher Company; Sony Music,S91242C; S91242C; 19658710062; 19658710062,8803581202427,Rock; Pop,K-pop; K-Rock,https://www.discogs.com/release/23001062,"[{""position"": ""1"", ""title"": ""Intro : Save Us"", ""duration"": ""1:01"", ""type"": ""track""}, {""position"": ""2"", ""title"": ""Locked Inside A Door"", ""duration"": ""3:07"", ""type"": ""track""}, {""position"": ""3"", ""title"": ""Maison"", ""duration"": ""3:06"", ""type"": ""track""}, {""position"": ""4"", ""title"": ""Starlight"", ""duration"": ""3:19"", ""type"": ""track""}, {""position"": ""5"", ""title"": ""Together"", ""duration"": ""3:44"", ""type"": ""track""}, {""position"": ""6"", ""title"": ""널 위해 (Always)"", ""duration"": ""4:30"", ""type"": ""track""}, {""position"": ""7"", ""title"": ""Skit : The Seven Doors"", ""duration"": ""1:46"", ""type"": ""track""}, {""position"": ""8"", ""title"": ""Cherry (Real Miracle)"", ""duration"": ""3:15"", ""type"": ""track""}, {""position"": ""9"", ""title"": ""No Dot"", ""duration"": ""3:20"", ""type"": ""track""}, {""position"": ""10"", ""title"": ""황흘경 (极夜)"", ""duration"": ""3:33"", ""type"": ""track""}, {""position"": ""11"", ""title"": ""한겨울 (寒冬)"", ""duration"": ""3:52"", ""type"": ""track""}, {""position"": ""12"", ""title"": ""For"", ""duration"": ""3:45"", ""type"": ""track""}, {""position"": ""13"", ""title"": ""Beauty Full"", ""duration"": ""3:04"", ""type"": ""track""}, {""position"": ""14"", ""title"": ""Playground"", ""duration"": ""3:01"", ""type"": ""track""}]"
Dreamcatcher (13),Apocalypse : Save Us,23001065,2607905,2022,South Korea,2022-04-12,CD (Album),Dreamcatcher Company; Sony Music; Dreamcatcher Company; Sony Music,S91242C; S91242C; 19658710062; 19658710062,8803581202427,Rock; Pop,K-pop; K-Rock,https://www.discogs.com/release/23001065,"[{""position"": ""1"", ""title"": ""Intro : Save Us"", ""duration"": ""1:01"", ""type"": ""track""}, {""position"": ""2"", ""title"": ""Locked Inside A Door"", ""duration"": ""3:07"", ""type"": ""track""}, {""position"": ""3"", ""title"": ""Maison"", ""duration"": ""3:06"", ""type"": ""track""}, {""position"": ""4"", ""title"": ""Starlight"", ""duration"": ""3:19"", ""type"": ""track""}, {""position"": ""5"", ""title"": ""Together"", ""duration"": ""3:44"", ""type"": ""track""}, {""position"": ""6"", ""title"": ""널 위해 (Always)"", ""duration"": ""4:30"", ""type"": ""track""}, {""position"": ""7"", ""title"": ""Skit : The Seven Doors"", ""duration"": ""1:46"", ""type"": ""track""}, {""position"": ""8"", ""title"": ""Cherry (Real Miracle)"", ""duration"": ""3:15"", ""type"": ""track""}, {""position"": ""9"", ""title"": ""No Dot"", ""duration"": ""3:20"", ""type"": ""track""}, {""position"": ""10"", ""title"": ""황흘경 (极夜)"", ""duration"": ""3:33"", ""type"": ""track""}, {""position"": ""11"", ""title"": ""한겨울 (寒冬)"", ""duration"": ""3:52"", ""type"": ""track""}, {""position"": ""12"", ""title"": ""For"", ""duration"": ""3:45"", ""type"": ""track""}, {""position"": ""13"", ""title"": ""Beauty Full"", ""duration"": ""3:04"", ""type"": ""track""}, {""position"": ""14"", ""title"": ""Playground"", ""duration"": ""3:01"", ""type"": ""track""}]"
Dreamcatcher (13),Apocalypse : Save Us,22999859,2607905,2022,South Korea,2022-04-12,"CD (Album, Limited Edition)",Dreamcatcher Company; Sony Music; Dreamcatcher Company; Sony Music,S91243C; S91243C; 19658710072; 19658710072,8 803581 20243 4; 8803581202434,Rock; Pop,K-pop; K-Rock,https://www.discogs.com/release/22999859,"[{""position"": ""1"", ""title"": ""Intro : Save Us"", ""duration"": ""1:01"", ""type"": ""track""}, {""position"": ""2"", ""title"": ""Locked Inside A Door"", ""duration"": ""3:07"", ""type"": ""track""}, {""position"": ""3"", ""title"": ""Maison"", ""duration"": ""3:06"", ""type"": ""track""}, {""position"": ""4"", ""title"": ""Starlight"", ""duration"": ""3:19"", ""type"": ""track""}, {""position"": ""5"", ""title"": ""Together"", ""duration"": ""3:44"", ""type"": ""track""}, {""position"": ""6"", ""title"": ""널 위해 (Always)"", ""duration"": ""4:30"", ""type"": ""track""}, {""position"": ""7"", ""title"": ""Skit : The Seven Doors"", ""duration"": ""1:46"", ""type"": ""track""}, {""position"": ""8"", ""title"": ""Cherry (Real Miracle)"", ""duration"": ""3:15"", ""type"": ""track""}, {""position"": ""9"", ""title"": ""No Dot"", ""duration"": ""3:20"", ""type"": ""track""}, {""position"": ""10"", ""title"": ""황흘경 (极夜)"", ""duration"": ""3:33"", ""type"": ""track""}, {""position"": ""11"", ""title"": ""한겨울 (寒冬)"", ""duration"": ""3:52"", ""type"": ""track""}, {""position"": ""12"", ""title"": ""For"", ""duration"": ""3:45"", ""type"": ""track""}, {""position"": ""13"", ""title"": ""Beauty Full"", ""duration"": ""3:04"", ""type"": ""track""}, {""position"": ""14"", ""title"": ""Playground"", ""duration"": ""3:01"", ""type"": ""track""}]"
Dreamcatcher (13),Apocalypse : Follow Us,25443460,2833106,2022,South Korea,2022-10-11,CD (Mini-Album),Dreamcatcher Company; Dreamcatcher Company; Sony Music; Sony Music,S91267C; 19658772192; S91267C; 19658772192,8803581202670,Rock; Pop,K-Rock; K-pop,https://www.discogs.com/release/25443460,"[{""position"": ""1"", ""title"": ""Intro : Chaotical X"", ""duration"": ""1:12"", ""type"": ""track""}, {""position"": ""2"", ""title"": ""Vision"", ""duration"": ""3:09"", ""type"": ""track""}, {""position"": ""3"", ""title"": ""Fairytale"", ""duration"": ""3:51"", ""type"": ""track""}, {""position"": ""4"", ""title"": ""Some Love"", ""duration"": ""2:52"", ""type"": ""track""}, {""position"": ""5"", ""title"": ""이 비가 그칠 때면 (Rainy Day)"", ""duration"": ""3:37"", ""type"": ""track""}, {""position"": ""6"", ""title"": ""Outro : Mother Nature"", ""duration"": ""1:11"", ""type"": ""track""}]"
Dreamcatcher (13),Apocalypse : Follow Us,24901898,2833106,2022,South Korea,2022-10-11,"CD (Mini-Album, Limited Edition)",Dreamcatcher Company; Dreamcatcher Company; Sony Music; Sony Music,S91268C; 19658772202; S91268C; 19658772202,8803581202687,Rock; Pop,K-Rock; K-pop,https://www.discogs.com/release/24901898,"[{""position"": ""1"", ""title"": ""Intro : Chaotical X"", ""duration"": ""1:12"", ""type"": ""track""}, {""position"": ""2"", ""title"": ""Vision"", ""duration"": ""3:09"", ""type"": ""track""}, {""position"": ""3"", ""title"": ""Fairytale"", ""duration"": ""3:51"", ""type"": ""track""}, {""position"": ""4"", ""title"": ""Some Love"", ""duration"": ""2:52"", ""type"": ""track""}, {""position"": ""5"", ""title"": ""이 비가 그칠 때면 (Rainy Day)"", ""duration"": ""3:37"", ""type"": ""track""}, {""position"": ""6"", ""title"": ""Outro : Mother Nature"", ""duration"": ""1:11"", ""type"": ""track""}]"
Dreamcatcher (13),Apocalypse : Follow Us,24771596,2833106,2022,South Korea,2022-10-11,CD (Mini-Album),Dreamcatcher Company; Dreamcatcher Company; Sony Music; Sony Music,S91267C; 19658772192; S91267C; 19658772192,8803581202670,Electronic; Rock; Pop,Dance-pop; Ballad; K-pop,https://www.discogs.com/release/24771596,"[{""position"": ""1"", ""title"": ""Intro : Chaotical X"", ""duration"": ""1:12"", ""type"": ""track""}, {""position"": ""2"", ""title"": ""Vision"", ""duration"": ""3:09"", ""type"": ""track""}, {""position"": ""3"", ""title"": ""Fairytale"", ""duration"": ""3:51"", ""type"": ""track""}, {""position"": ""4"", ""title"": ""Some Love"", ""duration"": ""2:52"", ""type"": ""track""}, {""position"": ""5"", ""title"": ""이 비가 그칠 때면 (Rainy Day)"", ""duration"": ""3:37"", ""type"": ""track""}, {""position"": ""6"", ""title"": ""Outro : Mother Nature"", ""duration"": ""1:11"", ""type"": ""track""}]"
Dreamcatcher (13),Apocalypse : From Us,28625431,3119436,2023,South Korea,2023-05-24,CD (Mini-Album),Dreamcatcher Company,L200002672,8804775 255779; 8804775255779,Rock; Pop,K-Rock; K-pop,https://www.discogs.com/release/28625431,"[{""position"": ""1"", ""title"": ""Intro : From Us"", ""duration"": ""1:10"", ""type"": ""track""}, {""position"": ""2"", ""title"": ""Bonvoyage"", ""duration"": ""3:35"", ""type"": ""track""}, {""position"": ""3"", ""title"": ""Demian"", ""duration"": ""3:02"", ""type"": ""track""}, {""position"": ""4"", ""title"": ""Propose"", ""duration"": ""3:15"", ""type"": ""track""}, {""position"": ""5"", ""title"": ""To. You"", ""duration"": ""3:25"", ""type"": ""track""}]"
Dreamcatcher (13),Apocalypse : From Us,27267837,3119436,2023,South Korea,2023-05-24,"CD (Mini-Album, Limited Edition)",Dreamcatcher Company,L200002673,8804775255786,Rock; Pop,K-pop; K-Rock,https://www.discogs.com/release/27267837,"[{""position"": ""1"", ""title"": ""Intro : From Us"", ""duration"": ""1:10"", ""type"": ""track""}, {""position"": ""2"", ""title"": ""Bonvoyage"", ""duration"": ""3:35"", ""type"": ""track""}, {""position"": ""3"", ""title"": ""Demian"", ""duration"": ""3:02"", ""type"": ""track""}, {""position"": ""4"", ""title"": ""Propose"", ""duration"": ""3:15"", ""type"": ""track""}, {""position"": ""5"", ""title"": ""To. You"", ""duration"": ""3:25"", ""type"": ""track""}]"
Dreamcatcher (13),Apocalypse : From Us,27282249,3119436,2023,South Korea,2023-05-24,"File (FLAC, WAV, Mini-Album)",Dreamcatcher Company,none,,Rock; Pop,K-Rock; K-pop,https://www.discogs.com/release/27282249,"[{""position"": ""1"", ""title"": ""Intro : From Us"", ""duration"": ""1:10"", ""type"": ""track""}, {""position"": ""2"", ""title"": ""Bonvoyage"", ""duration"": ""3:35"", ""type"": ""track""}, {""position"": ""3"", ""title"": ""Demian"", ""duration"": ""3:02"", ""type"": ""track""}, {""position"": ""4"", ""title"": ""Propose"", ""duration"": ""3:15"", ""type"": ""track""}, {""position"": ""5"", ""title"": ""To. You"", ""duration"": ""3:25"", ""type"": ""track""}]"
Dreamcatcher (13),Apocalypse : From Us,27260481,3119436,2023,South Korea,2023-05-24,CD (Mini-Album),Dreamcatcher Company,L200002672,8804775 255779; 8804775255779,Rock; Pop,K-Rock; K-pop,https://www.discogs.com/release/27260481,"[{""position"": ""1"", ""title"": ""Intro : From Us"", ""duration"": ""1:10"", ""type"": ""track""}, {""position"": ""2"", ""title"": ""Bonvoyage"", ""duration"": ""3:35"", ""type"": ""track""}, {""position"": ""3"", ""title"": ""Demian"", ""duration"": ""3:02"", ""type"": ""track""}, {""position"": ""4"", ""title"": ""Propose"", ""duration"": ""3:15"", ""type"": ""track""}, {""position"": ""5"", ""title"": ""To. You"", ""duration"": ""3:25"", ""type"": ""track""}]"
Dreamcatcher (13),Versus Villains,29098177,3325195,2023,South Korea,2023-11-22,"CD (Mini-Album, Stereo)",Dreamcatcher Company; kakao Entertainment,L200002819; L200002819,8804775367700,Electronic; Rock; Pop,K-pop; K-Rock; Dance-pop,https://www.discogs.com/release/29098177,"[{""position"": ""1"", ""title"": ""Intro: This My Fashion"", ""duration"": ""1:09"", ""type"": ""track""}, {""position"": ""2"", ""title"": ""OOTD"", ""duration"": ""2:58"", ""type"": ""track""}, {""position"": ""3"", ""title"": ""Rising"", ""duration"": ""3:18"", ""type"": ""track""}, {""position"": ""4"", ""title"": ""Shatter"", ""duration"": ""2:51"", ""type"": ""track""}, {""position"": ""5"", ""title"": ""We Are Young"", ""duration"": ""3:41"", ""type"": ""track""}]"
Dreamcatcher (13),Versus Villains,29098168,3325195,2023,South Korea,2023-11-22,"CD (Mini-Album, Stereo)",Dreamcatcher Company; kakao Entertainment,L200002819; L200002819,8804775367700,Electronic; Rock; Pop,K-pop; K-Rock; Dance-pop,https://www.discogs.com/release/29098168,"[{""position"": ""1"", ""title"": ""Intro: This My Fashion"", ""duration"": ""1:09"", ""type"": ""track""}, {""position"": ""2"", ""title"": ""OOTD"", ""duration"": ""2:58"", ""type"": ""track""}, {""position"": ""3"", ""title"": ""Rising"", ""duration"": ""3:18"", ""type"": ""track""}, {""position"": ""4"", ""title"": ""Shatter"", ""duration"": ""2:51"", ""type"": ""track""}, {""position"": ""5"", ""title"": ""We Are Young"", ""duration"": ""3:41"", ""type"": ""track""}]"
Dreamcatcher (13),Versus Villains,29079676,3325195,2023,South Korea,2023-11-22,"CD (Mini-Album, Stereo)",Dreamcatcher Company; kakao Entertainment,L200002819; L200002819,8804775367700,Electronic; Rock; Pop,K-pop; K-Rock; Dance-pop,https://www.discogs.com/release/29079676,"[{""position"": ""1"", ""title"": ""Intro: This My Fashion"", ""duration"": ""1:09"", ""type"": ""track""}, {""position"": ""2"", ""title"": ""OOTD"", ""duration"": ""2:58"", ""type"": ""track""}, {""position"": ""3"", ""title"": ""Rising"", ""duration"": ""3:18"", ""type"": ""track""}, {""position"": ""4"", ""title"": ""Shatter"", ""duration"": ""2:51"", ""type"": ""track""}, {""position"": ""5"", ""title"": ""We Are Young"", ""duration"": ""3:41"", ""type"": ""track""}]"
Dreamcatcher (13),Versus Villains,29098171,3325195,2023,South Korea,2023-11-22,"CD (Mini-Album, Stereo)",Dreamcatcher Company; kakao Entertainment,L200002819; L200002819,8804775367700,Electronic; Rock; Pop,K-pop; K-Rock; Dance-pop,https://www.discogs.com/release/29098171,"[{""position"": ""1"", ""title"": ""Intro: This My Fashion"", ""duration"": ""1:09"", ""type"": ""track""}, {""position"": ""2"", ""title"": ""OOTD"", ""duration"": ""2:58"", ""type"": ""track""}, {""position"": ""3"", ""title"": ""Rising"", ""duration"": ""3:18"", ""type"": ""track""}, {""position"": ""4"", ""title"": ""Shatter"", ""duration"": ""2:51"", ""type"": ""track""}, {""position"": ""5"", ""title"": ""We Are Young"", ""duration"": ""3:41"", ""type"": ""track""}]"
Dreamcatcher (13),Versus Villains,29078383,3325195,2023,South Korea,2023-11-22,"CD (Mini-Album, Limited Edition, Stereo)",Dreamcatcher Company; kakao Entertainment,L200002820; L200002820,8804775367717,Electronic; Rock; Pop,K-pop; K-Rock; Dance-pop,https://www.discogs.com/release/29078383,"[{""position"": ""1"", ""title"": ""Intro: This My Fashion"", ""duration"": ""1:09"", ""type"": ""track""}, {""position"": ""2"", ""title"": ""OOTD"", ""duration"": ""2:58"", ""type"": ""track""}, {""position"": ""3"", ""title"": ""Rising"", ""duration"": ""3:18"", ""type"": ""track""}, {""position"": ""4"", ""title"": ""Shatter"", ""duration"": ""2:51"", ""type"": ""track""}, {""position"": ""5"", ""title"": ""We Are Young"", ""duration"": ""3:41"", ""type"": ""track""}]"
Dreamcatcher (13),VirtuouS,33219621,3760506,2024,South Korea,2024-07-10,CD (Mini-Album),Dreamcatcher Company,L200003024,8804775450716,Rock; Pop,K-Rock; K-pop,https://www.discogs.com/release/33219621,"[{""position"": ""1"", ""title"": ""Intro : 7' Dreamcatcher"", ""duration"": ""3:55"", ""type"": ""track""}, {""position"": ""2"", ""title"": ""Justice"", ""duration"": ""2:59"", ""type"": ""track""}, {""position"": ""3"", ""title"": ""StΦmp!"", ""duration"": ""3:03"", ""type"": ""track""}, {""position"": ""4"", ""title"": ""2 Rings"", ""duration"": ""2:47"", ""type"": ""track""}, {""position"": ""5"", ""title"": ""Fireflies"", ""duration"": ""4:11"", ""type"": ""track""}]"
